event_id,match_id,period,minute,second,team_id,team_name,player_id,player_name,position_name,location_x,location_y,statsbomb_xg,outcome,is_goal,shot_type,is_penalty,is_free_kick,is_corner,is_open_play,body_part,is_header,technique,first_time,under_pressure,distance,angle,n_defenders_in_cone,gk_distance,n_opponents,n_teammates
473df22f-d159-4416-a5ce-62838698ea12,3857276,1,2,5,1833,Canada,16252,Mark Anthony Kaye,Left Defensive Midfield,96.5,40.7,0.038882375,Blocked,0,Open Play,0,0,0,1,Left Foot,0,Normal,1,1,23.510423220350585,0.3369088287428297,3.0,22.05810508633958,11.0,8.0
13b63722-8099-4cdf-818a-d2df3036a633,3857276,1,3,29,788,Morocco,5237,Hakim Ziyech,Right Wing,83.9,45.0,0.024477394,Goal,1,Open Play,0,0,0,1,Left Foot,0,Lob,1,0,36.444615514503646,0.21663302373357862,1.0,13.418271125595869,6.0,2.0
19f400ea-038a-458b-a26a-2a6137a71583,3857276,1,8,18,788,Morocco,3634,Abdelhamid Sabiri,Left Center Midfield,86.8,38.4,0.02207015,Blocked,0,Free Kick,0,1,0,0,Right Foot,0,Normal,0,0,33.23853185686757,0.23926542889076297,4.0,32.33032632065442,11.0,9.0
06924724-9654-4c47-a906-2e4c55b1155f,3857276,1,9,9,788,Morocco,3625,Sofiane Boufal,Left Wing,107.0,48.3,0.06158555,Wayward,0,Open Play,0,0,0,1,Left Foot,0,Half Volley,0,0,15.423683088030561,0.4382961463935991,4.0,13.464768843169946,10.0,7.0
ac8b083c-950f-4978-8497-8f60b4b4fe6d,3857276,1,14,7,1833,Canada,24024,Tajon Buchanan,Left Midfield,113.3,34.9,0.27914461,Off T,0,Open Play,0,0,0,1,Right Foot,0,Half Volley,1,0,8.420213774008356,0.7734171698774888,1.0,4.110960958218901,7.0,2.0
5c5a5090-a0eb-47cf-bc78-fd124cb45f43,3857276,1,15,6,788,Morocco,5237,Hakim Ziyech,Right Wing,97.5,54.0,0.022624016,Off T,0,Open Play,0,0,0,1,Left Foot,0,Normal,0,0,26.5,0.25651661264432307,1.0,23.89476930208785,8.0,4.0
fa3e211a-da39-4edb-af18-f1c34dd09874,3857276,1,22,36,788,Morocco,6301,Youssef En-Nesyri,Center Forward,107.6,53.2,0.10405799,Goal,1,Open Play,0,0,0,1,Right Foot,0,Half Volley,0,0,18.110770276274838,0.3078410960142367,1.0,13.364505228402589,4.0,0.0
c250176b-5f51-4bfc-8fb0-5ecb47352fe2,3857276,1,32,45,788,Morocco,3634,Abdelhamid Sabiri,Left Center Midfield,107.9,34.2,0.09711841,Blocked,0,Open Play,0,0,0,1,Right Foot,0,Normal,1,0,13.418271125595869,0.533081586687886,3.0,10.850345616615156,8.0,4.0
650fa4d8-6a8d-4340-a0e2-1268ca085d4b,3857276,1,47,18,788,Morocco,6301,Youssef En-Nesyri,Center Forward,106.8,46.7,0.094470315,Wayward,0,Open Play,0,0,0,1,Right Foot,0,Volley,1,0,14.803040228277437,0.47941233266080235,2.0,13.0384048104053,10.0,4.0
4d310ca7-0c38-46f7-8d2d-2b695968dd56,3857276,2,57,6,1833,Canada,12365,Alphonso Davies,Center Attacking Midfield,105.1,41.2,0.051903803,Off T,0,Open Play,0,0,0,1,Left Foot,0,Volley,1,0,14.948244044034075,0.5215308268000646,2.0,12.803515142334948,6.0,4.0
fffd8564-9064-427c-900c-f59a8163f4ca,3857276,2,70,55,1833,Canada,31684,Atiba Hutchinson,Left Defensive Midfield,112.2,37.7,0.086874224,Post,0,Open Play,0,0,0,1,Head,1,Normal,0,1,8.132035415564786,0.8940066868990724,1.0,4.632493928760186,11.0,6.0
c8a3baeb-6a18-4b13-a1ba-07bd5b1f9bc5,3857276,2,70,57,1833,Canada,44703,Alistair Johnston,Right Back,118.8,41.6,0.638813,Off T,0,Open Play,0,0,0,1,Head,1,Normal,0,1,2.0000000000000027,2.466851711366239,1.0,2.5942243542145746,9.0,5.0
4f45c801-4bd5-448e-b985-5d23fd737fbd,3857271,1,7,15,768,England,3336,Harry Maguire,Left Center Back,115.4,29.4,0.23307544,Off T,0,Open Play,0,0,0,1,Left Foot,0,Half Volley,1,0,11.555085460523431,0.30346617353349004,0.0,9.408506789071259,11.0,5.0
743254c2-073c-4f7b-a0af-c0a6304c36d5,3857271,1,26,58,768,England,22084,Bukayo Saka,Right Wing,101.1,55.3,0.028282227,Saved,0,Open Play,0,0,0,1,Left Foot,0,Normal,0,0,24.316660954991335,0.257007115770597,2.0,21.33354166564943,10.0,5.0
8f88956e-94ff-460b-afdd-570963d6759a,3857271,1,29,8,768,England,7843,Mason Mount,Center Attacking Midfield,113.4,49.1,0.06697492,Off T,0,Open Play,0,0,0,1,Right Foot,0,Normal,1,0,11.241441188744437,0.44621134157022424,1.0,6.762396025078681,10.0,5.0
e32629f1-a105-440c-8bfa-fdfebd076f4a,3857271,1,31,47,768,England,3336,Harry Maguire,Left Center Back,110.5,40.7,0.06988547,Post,0,Open Play,0,0,0,1,Head,1,Normal,0,1,9.525754563287887,0.7937567321667273,1.0,8.547514258543242,11.0,6.0
09a3d7a3-983e-4c01-a8c1-2b1db7169647,3857271,1,34,9,768,England,30714,Jude Bellingham,Right Defensive Midfield,112.0,38.0,0.08285139,Goal,1,Open Play,0,0,0,1,Head,1,Normal,0,1,8.246211251235321,0.8884797719201486,2.0,5.048762224545736,9.0,5.0
c9bdb7ab-5b37-4fea-a46b-5969a3563175,3857271,1,42,46,768,England,22084,Bukayo Saka,Right Wing,104.1,38.5,0.061030492,Goal,1,Open Play,0,0,0,1,Left Foot,0,Half Volley,1,0,15.970597985047403,0.48898415397487155,4.0,13.77134706555608,11.0,7.0
d47018bb-61d6-425b-ab3c-fa5982a27e05,3857271,1,45,17,768,England,3233,Raheem Sterling,Left Wing,111.0,42.8,0.1885282,Goal,1,Open Play,0,0,0,1,Right Foot,0,Volley,1,0,9.425497334358543,0.7795987255169973,1.0,7.184705978674416,7.0,2.0
eb275892-7c32-45cf-b985-aaaa70f0abe3,3857271,1,55,4,797,Iran,5239,Alireza Jahanbakhsh,Right Wing,106.4,48.8,0.11232807,Off T,0,Open Play,0,0,0,1,Right Foot,0,Volley,1,0,16.198765385053264,0.4158117890246291,1.0,13.160927019021115,7.0,3.0
be726f9e-21ea-4db2-b188-92a93bf619c8,3857271,2,50,11,768,England,3308,Kieran Trippier,Right Back,93.9,27.7,0.042866398,Blocked,0,Free Kick,0,1,0,0,Right Foot,0,Normal,0,0,28.853076092507013,0.25036021587102125,4.0,28.17445651649734,11.0,8.0
f756b2e3-e4d6-4732-af47-f7a7b53bbe18,3857271,2,58,56,768,England,3382,Luke Shaw,Left Back,97.9,25.1,0.021548782,Blocked,0,Open Play,0,0,0,1,Left Foot,0,Normal,1,0,26.653705183332384,0.24930427043899933,3.0,22.687661845152746,9.0,4.0
e71b5d22-1492-45e0-b17a-e377d30e6cf4,3857271,2,60,16,797,Iran,5722,Saeid Ezatolahi Afagh,Left Defensive Midfield,83.8,35.5,0.0065368367,Off T,0,Open Play,0,0,0,1,Right Foot,0,Normal,0,0,36.47862387755328,0.21681742588221256,1.0,34.07242286659403,10.0,6.0
828aa0c6-95dc-422f-aaa5-fd201e3a5ad9,3857271,2,61,26,768,England,22084,Bukayo Saka,Right Wing,105.3,46.3,0.080026746,Goal,1,Open Play,0,0,0,1,Left Foot,0,Normal,0,0,15.993123522314209,0.45597812310160557,2.0,11.423221962301183,8.0,4.0
4e3dddd6-1001-4bca-a950-fe89f59cea25,3857271,2,64,33,797,Iran,5226,Mehdi Taremi,Center Forward,109.7,48.0,0.065701395,Goal,1,Open Play,0,0,0,1,Right Foot,0,Normal,1,1,13.04185569618066,0.4910614984329583,1.0,8.163332652783422,10.0,5.0
e78cbb4c-63d2-4368-8396-0e0acdf33e29,3857271,2,69,3,797,Iran,124161,Mehdi Torabi,Left Attacking Midfield,103.5,32.3,0.045791544,Blocked,0,Open Play,0,0,0,1,Right Foot,0,Normal,0,0,18.208239892971534,0.39620796983387335,3.0,14.912075643584974,9.0,5.0
98df5d37-d8a0-49e5-af23-7e0605e1ee65,3857271,2,69,5,797,Iran,124167,Ahmad Nourollahi,Right Defensive Midfield,97.8,34.8,0.028478073,Off T,0,Open Play,0,0,0,1,Left Foot,0,Volley,1,0,22.80087717610882,0.3388690070886789,3.0,20.827865949251745,9.0,5.0
eb01f465-08f6-4adf-a1b8-865127b41a97,3857271,2,70,51,768,England,3318,Marcus Rashford,Right Wing,109.7,47.7,0.40810898,Goal,1,Open Play,0,0,0,1,Left Foot,0,Normal,0,0,12.860015552090129,0.5040810120419702,1.0,6.499999999999997,7.0,3.0
ba04a55e-9bc0-464d-820f-d32c9f35d18f,3857271,2,76,20,797,Iran,5226,Mehdi Taremi,Center Forward,105.1,54.6,0.06202265,Off T,0,Open Play,0,0,0,1,Right Foot,0,Half Volley,1,1,20.860728654579642,0.2770577721005741,1.0,12.94024729284569,3.0,0.0
f220150c-38d7-4456-b5ef-5bf0e70a001e,3857271,2,83,5,768,England,3318,Marcus Rashford,Right Wing,108.6,50.7,0.0776978,Blocked,0,Open Play,0,0,0,1,Left Foot,0,Normal,0,0,15.634896865665606,0.37982695246320103,2.0,11.463420083029323,9.0,5.0
0ae88f68-f153-4cfc-8fdc-68ae1c5c17b8,3857271,2,89,1,768,England,9638,Jack Grealish,Left Wing,112.0,39.9,0.6262809,Goal,1,Open Play,0,0,0,1,Right Foot,0,Normal,1,0,8.000624975587845,0.927195225501383,1.0,9.550916186418979,4.0,2.0
d1394538-2cec-4547-904f-a529be2af46d,3857271,2,97,41,797,Iran,5224,Sardar Azmoun,Left Center Forward,110.9,30.5,0.35130003,Saved to Post,0,Open Play,0,0,0,1,Right Foot,0,Normal,0,0,13.155227098001763,0.434037739671837,1.0,6.789698078707173,4.0,1.0
39236484-ea4c-4c5b-9025-d7aeb7396aae,3857271,2,102,30,797,Iran,5226,Mehdi Taremi,Right Center Forward,108.0,40.0,0.7835,Goal,1,Penalty,1,0,0,0,Right Foot,0,Normal,0,0,12.0,0.6435011087932847,0.0,,0.0,0.0
364fa937-c38a-4c40-b659-5e2c369263bd,3857296,1,0,8,785,Croatia,5474,Ivan Perišić,Left Wing,102.9,23.8,0.03397081,Off T,0,Open Play,0,0,0,1,Right Foot,0,Half Volley,0,0,23.555254190944318,0.24862143560121816,1.0,20.64097865896866,9.0,6.0
e5643de5-fddc-4ce4-88b5-3cb0e3b7ef31,3857296,1,9,7,782,Belgium,5633,Yannick Ferreira Carrasco,Left Wing,105.3,27.8,0.05519996,Blocked,0,Open Play,0,0,0,1,Right Foot,0,Normal,0,0,19.103141102970476,0.3250741708396719,3.0,16.92010638264429,10.0,7.0
e2fdd559-20ee-4568-938b-e0fc4f20d432,3857296,1,10,51,782,Belgium,5633,Yannick Ferreira Carrasco,Left Wing,117.0,29.2,0.020840297,Blocked,0,Open Play,0,0,0,1,Right Foot,0,Normal,0,0,11.208925015361643,0.21549913933470952,2.0,6.324555320336762,8.0,6.0
dfa7a03f-d353-42b6-8eab-0b3c773cab85,3857296,1,12,56,782,Belgium,5630,Dries Mertens,Center Attacking Midfield,105.2,33.9,0.1934709,Off T,0,Open Play,0,0,0,1,Right Foot,0,Normal,1,1,16.00781059358212,0.45788711169059276,1.0,13.151805959639148,7.0,2.0
c6a6c1cf-85c6-4f3e-981e-9a08db6494ba,3857296,1,24,50,782,Belgium,5642,Axel Witsel,Left Defensive Midfield,92.7,34.9,0.025340356,Blocked,0,Open Play,0,0,0,1,Right Foot,0,Normal,0,0,27.772288346479478,0.28147929852804243,4.0,26.91356535281047,10.0,7.0
acb70d12-2cb8-447a-804b-a2f037965fb8,3857296,1,32,19,785,Croatia,5469,Marcelo Brozović,Center Defensive Midfield,99.8,36.6,0.054300383,Blocked,0,Open Play,0,0,0,1,Left Foot,0,Normal,0,0,20.48414020651099,0.38084808220755645,2.0,18.78084130170958,10.0,7.0
254222dc-6a4a-4e76-8062-a3a8747ae9ca,3857296,1,32,28,785,Croatia,22041,Marko Livaja,Center Forward,112.2,42.5,0.104244776,Off T,0,Open Play,0,0,0,1,Head,1,Normal,0,1,8.190848551890088,0.8847265641154192,1.0,7.088018058667737,9.0,4.0
e2c8f9fc-08c1-4988-8ec5-49b55a0c299d,3857296,1,41,14,782,Belgium,5630,Dries Mertens,Center Attacking Midfield,116.9,49.2,0.108029366,Wayward,0,Open Play,0,0,0,1,Left Foot,0,Volley,1,0,9.7082439194738,0.30691827673504163,1.0,5.51543289325507,10.0,4.0
b677a42f-dd8c-4931-baca-5a2bcf0c8c8d,3857296,1,44,42,785,Croatia,12625,Borna Sosa,Left Back,94.9,25.7,0.024362085,Off T,0,Open Play,0,0,0,1,Left Foot,0,Normal,0,0,28.887713651308573,0.2405755604664017,1.0,26.97647122957337,11.0,8.0
6d173e6f-fc09-488e-95bc-bd7c0866dc78,3857296,1,48,47,785,Croatia,5474,Ivan Perišić,Left Wing,108.5,38.0,0.08771692,Wayward,0,Open Play,0,0,0,1,Head,1,Normal,0,0,11.672617529928752,0.6530780947182746,1.0,10.85034561661517,9.0,6.0
60f6f1bb-756e-46f6-831e-e805defb3b0c,3857296,1,48,56,785,Croatia,29163,Josip Juranović,Right Back,103.1,51.5,0.041306578,Off T,0,Open Play,0,0,0,1,Right Foot,0,Volley,1,0,20.44162420161373,0.32453996824521847,3.0,17.81937148162078,10.0,6.0
526a8e99-85bc-4561-a695-0158650da5f7,3857296,2,47,54,782,Belgium,5633,Yannick Ferreira Carrasco,Left Wing,100.9,28.3,0.026916144,Wayward,0,Open Play,0,0,0,1,Left Foot,0,Half Volley,1,0,22.398660674245676,0.3047946045480109,5.0,20.582759776084444,11.0,8.0
d3eea860-3d7b-4234-aa28-b83d35f1f927,3857296,2,48,2,782,Belgium,3289,Romelu Lukaku Menama,Center Forward,117.5,34.2,0.1189759,Saved,0,Open Play,0,0,0,1,Head,1,Normal,0,1,6.315853069855248,0.6969984843968922,1.0,3.4409301068170484,11.0,8.0
7f4067cb-9208-4cae-81ec-961e8ffea634,3857296,2,49,15,785,Croatia,5456,Mateo Kovačić,Left Center Midfield,103.9,29.2,0.07960723,Saved,0,Open Play,0,0,0,1,Right Foot,0,Normal,0,0,19.386851214160586,0.34371913029797524,1.0,16.727522231340775,10.0,5.0
4799713f-dd43-4ede-a5c6-b2ea63f69933,3857296,2,49,54,785,Croatia,12625,Borna Sosa,Left Back,94.7,35.3,0.024012579,Off T,0,Open Play,0,0,0,1,Left Foot,0,Half Volley,0,0,25.732858372128035,0.30354561000104363,3.0,24.51652503924648,11.0,8.0
bcf52ea6-b0d3-4575-9758-ddbb8f479712,3857296,2,50,38,782,Belgium,3089,Kevin De Bruyne,Right Wing,100.9,32.5,0.048855886,Off T,0,Open Play,0,0,0,1,Left Foot,0,Normal,0,1,20.519746587129184,0.3607226100010941,3.0,18.850994668717085,9.0,6.0
51790588-987a-4e63-b965-b90098c5ebb9,3857296,2,53,8,785,Croatia,5469,Marcelo Brozović,Center Defensive Midfield,100.6,37.7,0.10219261,Saved,0,Open Play,0,0,0,1,Left Foot,0,Normal,1,1,19.535864454894238,0.40140437004786783,2.0,18.309560344257317,10.0,5.0
41a28fd2-7a6d-4d11-ab36-662edf29c124,3857296,2,53,42,785,Croatia,5463,Luka Modrić,Right Center Midfield,105.6,52.9,0.071706615,Saved,0,Open Play,0,0,0,1,Left Foot,0,Normal,0,1,19.333132182861632,0.3115112003496757,1.0,16.8834238233837,9.0,6.0
4d24c4b6-efe8-4170-b8ed-e96e7f386697,3857296,2,59,47,782,Belgium,5633,Yannick Ferreira Carrasco,Left Wing,112.8,36.3,0.09935363,Blocked,0,Open Play,0,0,0,1,Right Foot,0,Normal,0,0,8.095060222135476,0.8605852020577147,2.0,2.6476404589747538,7.0,2.0
6ffaa2e9-dde1-4e99-b913-008e8f6c8b0e,3857296,2,59,49,782,Belgium,3289,Romelu Lukaku Menama,Center Forward,110.7,45.1,0.19960539,Post,0,Open Play,0,0,0,1,Right Foot,0,Normal,1,1,10.606601717798211,0.6567964514160844,2.0,5.437830449729004,7.0,4.0
90fa222e-7214-4251-907e-4c13dea0e5bc,3857296,2,61,50,782,Belgium,3289,Romelu Lukaku Menama,Center Forward,113.1,42.1,0.30245224,Off T,0,Open Play,0,0,0,1,Head,1,Normal,0,0,7.212489168102791,0.9926402321498529,0.0,6.007495318350236,8.0,4.0
e9af7197-0724-4ef3-b17e-07da8e6cac98,3857296,2,67,9,785,Croatia,5463,Luka Modrić,Right Center Midfield,106.7,39.0,0.07160131,Saved,0,Open Play,0,0,0,1,Right Foot,0,Half Volley,0,0,13.337541002748592,0.5814455082392267,2.0,12.269066794177952,9.0,6.0
e96a5916-d1e2-4b7d-9a7f-b103be833574,3857296,2,68,11,782,Belgium,3089,Kevin De Bruyne,Right Wing,111.9,60.4,0.0061408128,Saved,0,Open Play,0,0,0,1,Right Foot,0,Normal,1,1,21.949259668608413,0.1382371297094366,1.0,18.002499826412993,9.0,4.0
aa3fc28f-fc81-42e2-834e-3ae8e92a0da0,3857296,2,77,41,782,Belgium,3077,Jan Vertonghen,Left Center Back,112.6,36.5,0.07045005,Blocked,0,Open Play,0,0,0,1,Head,1,Normal,0,1,8.18596359630313,0.8595744965506752,4.0,7.353910524340104,11.0,6.0
52099583-c849-48ca-9e9e-ea2569525622,3857296,2,86,9,782,Belgium,3176,Thomas Meunier,Right Back,110.5,53.1,0.04308796,Blocked,0,Open Play,0,0,0,1,Right Foot,0,Volley,1,0,16.18208886392607,0.2998017209913421,3.0,12.888754788574415,9.0,5.0
14cf62a1-a8b4-48d8-b7cd-1ff6d1356524,3857296,2,86,9,782,Belgium,3289,Romelu Lukaku Menama,Center Forward,115.5,43.8,0.4909717,Off T,0,Open Play,0,0,0,1,Left Foot,0,Half Volley,0,0,5.889821729050887,1.0919332199098322,1.0,3.61386219991853,9.0,5.0
5078e0df-5e43-4742-956a-45fd5c985eaf,3857296,2,89,41,782,Belgium,3289,Romelu Lukaku Menama,Center Forward,117.4,37.3,0.5721495,Saved,0,Open Play,0,0,0,1,Other,0,Normal,0,0,3.7483329627982607,1.664273107953487,1.0,5.800862004909275,10.0,6.0
6480e222-737c-4aed-b197-531c094e9437,3857274,1,5,3,941,Netherlands,20750,Cody Mathès Gakpo,Right Center Forward,100.6,31.0,0.059259485,Goal,1,Open Play,0,0,0,1,Left Foot,0,Normal,0,0,21.385976713725288,0.3381354381027085,2.0,15.840454538932908,8.0,6.0
ff1a53d0-f872-4616-8507-eff81ff4f55f,3857274,1,10,39,3565,Ecuador,28559,Enner Remberto Valencia Lastra,Left Attacking Midfield,107.0,30.0,0.062208217,Blocked,0,Open Play,0,0,0,1,Left Foot,0,Half Volley,1,0,16.401219466856727,0.3900105037008405,5.0,14.091131963046825,9.0,5.0
42373685-6982-43c1-900a-effd6f2a52ac,3857274,1,23,32,3565,Ecuador,37726,Moisés Isaac Caicedo Corozo,Left Defensive Midfield,94.8,37.9,0.030668529,Blocked,0,Open Play,0,0,0,1,Right Foot,0,Normal,0,0,25.287348615463824,0.31274961501965054,3.0,23.547823678633232,8.0,4.0
6bcbde54-278e-4ad6-a4b4-b8a2297b48b3,3857274,1,26,56,3565,Ecuador,34396,Michael Steveen Estrada Martínez,Center Forward,112.1,34.6,0.069653474,Wayward,0,Open Play,0,0,0,1,Left Foot,0,Backheel,1,0,9.569221493935652,0.6964928427724001,1.0,6.576473218982963,9.0,4.0
6e57cb5e-fe39-4d22-ab15-155340299c5e,3857274,1,31,53,3565,Ecuador,28559,Enner Remberto Valencia Lastra,Left Attacking Midfield,100.6,23.5,0.029882463,Saved,0,Open Play,0,0,0,1,Right Foot,0,Normal,0,0,25.467822835884505,0.24058122941463453,1.0,21.890865674979604,7.0,2.0
02351ac9-8032-4e32-a23a-3700c1017f02,3857274,1,46,49,3565,Ecuador,28559,Enner Remberto Valencia Lastra,Left Attacking Midfield,110.2,47.9,0.024015462,Blocked,0,Open Play,0,0,0,1,Head,1,Normal,0,1,12.58769240170731,0.5031261230289509,2.0,7.627581530209948,11.0,7.0
3e2667b7-6f4a-496d-9cb3-e8efa5f6515a,3857274,1,47,48,3565,Ecuador,37737,Angelo Smit Preciado Quiñónez,Right Wing Back,100.6,54.0,0.022953799,Blocked,0,Open Play,0,0,0,1,Right Foot,0,Half Volley,1,1,23.924046480476505,0.27204040644493904,4.0,21.835979483412235,11.0,8.0
871c42ca-7750-4de7-93af-f8b750a8e61e,3857274,1,47,49,3565,Ecuador,24085,Pervis Josué Estupiñán Tenorio,Left Wing Back,112.0,44.1,0.18923391,Wayward,0,Open Play,0,0,0,1,Left Foot,0,Half Volley,0,0,8.98943824718764,0.7791099146309529,1.0,6.7446274915669004,11.0,8.0
ce31638e-77ff-4769-9fd0-6493ea1e5fbe,3857274,2,48,43,3565,Ecuador,24085,Pervis Josué Estupiñán Tenorio,Left Wing Back,105.8,28.7,0.08083876,Saved,0,Open Play,0,0,0,1,Left Foot,0,Normal,0,0,18.14745161172775,0.34781740956580987,2.0,13.920129309744224,6.0,5.0
d53ccaf1-0307-4067-946b-d514978dfae2,3857274,2,48,44,3565,Ecuador,28559,Enner Remberto Valencia Lastra,Left Attacking Midfield,116.0,38.1,0.790909,Goal,1,Open Play,0,0,0,1,Right Foot,0,Half Volley,1,0,4.428317965096905,1.4584587807390368,0.0,1.345362404707375,6.0,4.0
606e5dca-fb45-4582-8bc4-b6527ccf65ab,3857274,2,58,46,3565,Ecuador,28559,Enner Remberto Valencia Lastra,Left Attacking Midfield,102.0,37.5,0.09564507,Blocked,0,Open Play,0,0,0,1,Right Foot,0,Normal,1,0,18.172781845386247,0.42968009632238285,2.0,15.651836952894696,8.0,5.0
94f9aa5a-82d1-4ae7-b3ff-122032190f11,3857274,2,58,48,3565,Ecuador,31152,Gonzalo Jordy Plata Jiménez,Right Attacking Midfield,104.2,52.6,0.046335444,Post,0,Open Play,0,0,0,1,Left Foot,0,Normal,0,0,20.208908926510603,0.3116250949863686,3.0,17.280046296234275,9.0,5.0
480e1191-458e-4d33-af33-5c6fdf422fe0,3857274,2,63,19,3565,Ecuador,34396,Michael Steveen Estrada Martínez,Center Forward,105.1,38.0,0.13418972,Wayward,0,Open Play,0,0,0,1,Left Foot,0,Normal,1,1,15.033628969746465,0.5162491646697993,1.0,12.206555615733706,8.0,2.0
9d22d858-2313-4003-bf87-035723948feb,3857274,2,65,12,941,Netherlands,7891,Teun Koopmeiners,Right Defensive Midfield,96.5,40.9,0.04520454,Off T,0,Open Play,0,0,0,1,Left Foot,0,Normal,1,0,23.517227727774376,0.3367229234241122,2.0,19.343732835210474,9.0,5.0
dccdd639-c6b9-4faf-a07e-274f8cbb07d2,3857274,2,72,33,3565,Ecuador,37726,Moisés Isaac Caicedo Corozo,Left Defensive Midfield,103.2,29.4,0.03323832,Blocked,0,Open Play,0,0,0,1,Right Foot,0,Half Volley,0,1,19.86454127333425,0.3411151623490827,2.0,17.321662737739697,10.0,5.0
d9fc9b92-3403-4914-a4e2-356a1e2ff527,3857274,2,80,21,3565,Ecuador,37737,Angelo Smit Preciado Quiñónez,Right Wing Back,95.3,57.9,0.007451811,Off T,0,Open Play,0,0,0,1,Right Foot,0,Half Volley,1,0,30.50409808533929,0.21280282259200414,4.0,28.160255680657453,11.0,7.0
f4222a25-6e19-4f82-a028-9b485e226ccd,3857274,2,91,54,3565,Ecuador,37737,Angelo Smit Preciado Quiñónez,Right Wing Back,98.9,38.2,0.033830326,Saved,0,Open Play,0,0,0,1,Head,1,Normal,0,0,21.176638071233114,0.37214607026817764,2.0,18.70668329768801,9.0,6.0
82468ec3-39a3-4a2a-8876-f7444e4d18d6,3857255,1,6,3,772,Spain,5203,Sergio Busquets i Burgos,Center Defensive Midfield,97.0,46.1,0.03268242,Off T,0,Open Play,0,0,0,1,Left Foot,0,Normal,0,0,23.795167576632025,0.3227262276561059,4.0,22.167769396130048,10.0,7.0
06f800a8-83c4-4024-a82e-c6fc0b33af5e,3857255,1,7,12,778,Japan,23527,Junya Ito,Right Wing Back,114.0,53.5,0.04214545,Off T,0,Open Play,0,0,0,1,Right Foot,0,Normal,0,0,14.773286702694158,0.2330189066627143,1.0,10.242070103255497,9.0,5.0
9c33b0de-c433-49e8-980d-cd5eff16f5d0,3857255,1,8,52,772,Spain,3477,Álvaro Borja Morata Martín,Center Forward,109.9,35.6,0.06376064,Saved,0,Open Play,0,0,0,1,Head,1,Normal,0,0,11.016805344563362,0.6541803436988396,1.0,9.879271228182764,11.0,8.0
9b897300-f3b0-4bdf-bbb4-a3a31cbe616d,3857255,1,11,0,772,Spain,3477,Álvaro Borja Morata Martín,Center Forward,115.3,38.3,0.33106714,Goal,1,Open Play,0,0,0,1,Head,1,Normal,0,1,4.997999599839924,1.3363581190756553,1.0,4.176122603564221,11.0,7.0
91c0f01d-e57d-456a-ad9d-eaa9974a9728,3857255,1,22,34,772,Spain,3477,Álvaro Borja Morata Martín,Center Forward,104.7,51.6,0.10093839,Saved,0,Open Play,0,0,0,1,Right Foot,0,Normal,1,0,19.200260414900626,0.33407678229806803,1.0,14.682302271782849,7.0,3.0
5d9ae612-b0f2-4e38-ad91-1bca50a5c65b,3857255,1,35,50,778,Japan,9411,Daichi Kamada,Left Wing,107.0,54.5,0.03356069,Blocked,0,Open Play,0,0,0,1,Right Foot,0,Normal,0,0,19.474342094150447,0.27884496477674475,2.0,15.983116091676237,9.0,6.0
e0173ae5-f487-4d33-8543-dbfe98355b39,3857255,1,41,54,772,Spain,16532,Daniel Olmo Carvajal,Left Wing,102.8,35.2,0.10385344,Blocked,0,Open Play,0,0,0,1,Right Foot,0,Normal,0,0,17.857211428439776,0.4264284723119262,1.0,14.674126890551277,9.0,6.0
bc946af5-84cd-4f04-a439-78394d428a5a,3857255,2,47,48,778,Japan,8361,Ritsu Doan,Right Wing,100.5,55.8,0.027777622,Goal,1,Open Play,0,0,0,1,Left Foot,0,Normal,0,0,25.09760944791356,0.24884989315631292,1.0,22.224760966093648,8.0,6.0
62233fb1-7200-49ca-aa10-948d071008f0,3857255,2,50,14,778,Japan,37208,Ao Tanaka,Right Defensive Midfield,118.7,40.2,0.87261814,Goal,1,Open Play,0,0,0,1,Other,0,Normal,0,0,1.3152946437965882,2.5117970753389396,1.0,2.9068883707497264,9.0,5.0
0e9861a9-0c0f-4398-ba07-9b56b5696d97,3857255,2,69,50,778,Japan,8949,Takuma Asano,Center Forward,100.5,36.3,0.13121767,Off T,0,Open Play,0,0,0,1,Right Foot,0,Normal,1,0,19.84792180556947,0.3914611098837114,1.0,15.223665787188052,6.0,1.0
c1c5d527-034b-44f2-8b75-627ddf38dc88,3857255,2,73,12,772,Spain,5719,Marco Asensio Willemsen,Center Forward,104.8,23.5,0.016301522,Blocked,0,Open Play,0,0,0,1,Left Foot,0,Normal,0,0,22.43412579085711,0.24454886926123084,2.0,19.235384061671347,11.0,7.0
4c5377bd-6c6a-4e50-b475-6fea2a226c95,3857255,2,79,18,772,Spain,16532,Daniel Olmo Carvajal,Right Center Midfield,86.3,46.3,0.01649772,Blocked,0,Open Play,0,0,0,1,Right Foot,0,Normal,0,0,34.283815423607685,0.22847760955714277,1.0,32.16457678875941,11.0,8.0
526ba5d5-9a4a-4eb6-8703-2e38c0b4e3a5,3857255,2,82,21,778,Japan,29595,Ko Itakura,Right Center Back,104.0,39.0,0.0504811,Saved,0,Open Play,0,0,0,1,Head,1,Normal,0,0,16.0312195418814,0.4882328183706661,1.0,14.516886718577092,11.0,5.0
