player_id,player_name,team_name,minutes,goals,assists,key_passes,shots,xg,xg_per_90
5667,Kamil Grosicki,Poland,13.0,0,0,1,0,0.0,0.0
5669,Wojciech Szczęsny,Poland,390.0,0,0,0,0,0.0,0.0
5673,Bartosz Bereszyński,Poland,365.0,0,0,0,0,0.0,0.0
5690,Yuto Nagatomo,Japan,210.0,0,0,1,0,0.0,0.0
5714,Mohammed Khalil Al Owais,Saudi Arabia,299.0,0,0,0,0,0.0,0.0
5715,Ali Albulayhi,Saudi Arabia,236.0,0,0,0,0,0.0,0.0
5720,Milad Mohammadi,Iran,211.0,0,0,0,0,0.0,0.0
5721,Daniel Carvajal Ramos,Spain,148.0,0,0,0,0,0.0,0.0
5743,Paulo Bruno Exequiel Dybala,Argentina,26.0,0,0,1,0,0.0,0.0
5836,Bryan Oviedo,Costa Rica,270.0,0,0,0,0,0.0,0.0
5986,Chul Hong,South Korea,49.0,0,0,1,0,0.0,0.0
6321,Milos Veljkovic,Serbia,229.0,0,0,0,0,0.0,0.0
6347,Ghilane Chalali,Tunisia,29.0,0,0,0,0,0.0,0.0
6377,Ángel Martín Correa,Argentina,9.0,0,0,0,0,0.0,0.0
6785,Yassine Bounou,Morocco,606.0,0,0,0,0,0.0,0.0
6806,Shaquell Moore,United States,36.0,0,0,0,0,0.0,0.0
6892,Pau Francisco Torres,Spain,97.0,0,0,0,0,0.0,0.0
6901,Nemanja Maksimović,Serbia,144.0,0,0,2,0,0.0,0.0
6909,Damián Emiliano Martínez,Argentina,743.0,0,0,0,0,0.0,0.0
6989,Timothy Castagne,Belgium,284.0,0,0,0,0,0.0,0.0
6994,Marten de Roon,Netherlands,196.0,0,0,0,0,0.0,0.0
7097,Christian Nørgaard,Denmark,13.0,0,0,0,0,0.0,0.0
7117,Filip Đuričić,Serbia,26.0,0,0,1,0,0.0,0.0
7153,Jordan Veretout,France,63.0,0,0,0,0,0.0,0.0
7345,Mattéo Guendouzi Olié,France,78.0,0,0,0,0,0.0,0.0
7379,Edouard Mendy,Senegal,387.0,0,0,0,0,0.0,0.0
7551,Enzo Ebosse,Cameroon,100.0,0,0,0,0,0.0,0.0
8064,André Onana,Cameroon,96.0,0,0,0,0,0.0,0.0
8069,Matthijs de Ligt,Netherlands,103.0,0,0,0,0,0.0,0.0
8108,Lawrence Ati-Zigi,Ghana,301.0,0,0,0,0,0.0,0.0
8326,Andries Noppert,Netherlands,516.0,0,0,0,0,0.0,0.0
8507,Lukas Klostermann,Germany,82.0,0,0,0,0,0.0,0.0
8511,Thilo Kehrer,Germany,69.0,0,0,0,0,0.0,0.0
8519,Dayotchanculle Upamecano,France,520.0,0,0,1,0,0.0,0.0
8561,Fabian Frei,Switzerland,36.0,0,0,0,0,0.0,0.0
8591,Samuel Yves Oum Gwet,Cameroon,112.0,0,0,0,0,0.0,0.0
8714,Damian Szymański,Poland,34.0,0,0,0,0,0.0,0.0
8808,Matthias Ginter,Germany,6.0,0,0,0,0,0.0,0.0
8836,Karol Świderski,Poland,45.0,0,0,0,0,0.0,0.0
9036,David Wallace Wotherspoon,Canada,19.0,0,0,0,0,0.0,0.0
9430,Jason Cummings,Australia,42.0,0,0,0,0,0.0,0.0
9914,Daniel Ward,Wales,109.0,0,0,0,0,0.0,0.0
9980,Jamie MacLaren,Australia,73.0,0,0,1,0,0.0,0.0
10477,Stefan Mitrović,Serbia,41.0,0,0,0,0,0.0,0.0
10956,Eric Dier,England,51.0,0,0,0,0,0.0,0.0
11183,Alex Nicolao Telles,Brazil,63.0,0,0,0,0,0.0,0.0
11250,Joe Rodon,Wales,297.0,0,0,0,0,0.0,0.0
11252,Daniel James,Wales,166.0,0,0,1,0,0.0,0.0
11388,Néstor Alejandro Araújo Razo,Mexico,97.0,0,0,0,0,0.0,0.0
11748,Unai Simón Mendibil,Spain,417.0,0,0,0,0,0.0,0.0
11846,Steven de Sousa Vitoria,Canada,285.0,0,0,0,0,0.0,0.0
12034,David Raum,Germany,250.0,0,1,7,0,0.0,0.0
12259,Denis Odoi,Ghana,23.0,0,0,0,0,0.0,0.0
12325,Abdul Rahman Baba,Ghana,214.0,0,0,2,0,0.0,0.0
12326,Renato Steffen,Switzerland,38.0,0,0,0,0,0.0,0.0
12352,Matthew Charles Turner,United States,391.0,0,0,0,0,0.0,0.0
12583,Carlos Armando Gruezo Arboleda,Ecuador,45.0,0,0,0,0,0.0,0.0
13035,Kellyn Kai Perry-Acosta,United States,61.0,0,0,0,0,0.0,0.0
13454,Nouhou Tolo,Cameroon,293.0,0,0,0,0,0.0,0.0
13621,Danilo Luís Hélio Pereira,Portugal,100.0,0,0,0,0,0.0,0.0
15326,Devis Rogers Epassy Mboka,Cameroon,196.0,0,0,0,0,0.0,0.0
15477,Ronald Alberto Matarrita Ulate,Costa Rica,44.0,0,0,0,0,0.0,0.0
15872,Érick Gabriel Gutiérrez Galaviz,Mexico,56.0,0,0,0,0,0.0,0.0
15957,Miloš Degenek,Australia,202.0,0,0,0,0,0.0,0.0
15958,Milan Borjan,Canada,285.0,0,0,0,0,0.0,0.0
15970,Pape Abou Cissé,Senegal,121.0,0,0,0,0,0.0,0.0
15971,Cameron Carter-Vickers,United States,100.0,0,0,0,0,0.0,0.0
16015,Nicolas Moumi Ngamaleu,Cameroon,101.0,0,0,1,0,0.0,0.0
16016,Michel Aebischer,Switzerland,21.0,0,0,0,0,0.0,0.0
16190,Rasmus Nissen Kristensen,Denmark,234.0,0,0,1,0,0.0,0.0
16275,Ikoma Loïs Openda,Belgium,17.0,0,0,0,0,0.0,0.0
16294,Robert Skov,Denmark,27.0,0,0,0,0,0.0,0.0
16489,Nemanja Gudelj,Serbia,103.0,0,0,0,0,0.0,0.0
16531,Dominik Livaković,Croatia,727.0,0,0,0,0,0.0,0.0
16559,Leandro Trossard,Belgium,113.0,0,0,2,0,0.0,0.0
17043,Victor Nelsson,Denmark,97.0,0,0,0,0,0.0,0.0
17592,William Saliba,France,40.0,0,0,1,0,0.0,0.0
17974,Gregor Kobel,Switzerland,100.0,0,0,0,0,0.0,0.0
18737,Srđan Babić,Serbia,19.0,0,0,0,0,0.0,0.0
20005,Toby Alderweireld,Belgium,284.0,0,1,0,0,0.0,0.0
20572,Cristian Gabriel Romero,Argentina,578.0,0,0,0,0,0.0,0.0
20600,Vanja Milinković Savić,Serbia,294.0,0,0,0,0,0.0,0.0
21081,Juan Marcos Foyth,Argentina,9.0,0,0,0,0,0.0,0.0
21214,Ilias Chair,Morocco,51.0,0,0,0,0,0.0,0.0
21547,Noa Lang,Netherlands,15.0,0,0,0,0,0.0,0.0
21809,Jurriën David Norman Timber,Netherlands,416.0,0,0,0,0,0.0,0.0
21879,Kenneth Taylor,Netherlands,10.0,0,0,0,0,0.0,0.0
22074,Joseff Morrell,Wales,41.0,0,0,0,0,0.0,0.0
22371,Bailey Wright,Australia,23.0,0,0,0,0,0.0,0.0
22433,Jesus Ferreira,United States,45.0,0,0,0,0,0.0,0.0
23363,Liam Millar,Canada,15.0,0,0,0,0,0.0,0.0
23538,Sadegh Moharrami,Iran,103.0,0,0,0,0,0.0,0.0
23615,Gideon Mensah,Ghana,88.0,0,0,1,0,0.0,0.0
23650,Jeremy Doku,Belgium,23.0,0,0,0,0,0.0,0.0
23730,Takehiro Tomiyasu,Japan,206.0,0,0,3,0,0.0,0.0
23789,Jordan Morris,United States,18.0,0,0,0,0,0.0,0.0
23828,Kamal Miller,Canada,285.0,0,0,0,0,0.0,0.0
23830,Jhegson Sebastián Méndez Carabalí,Ecuador,191.0,0,0,2,0,0.0,0.0
24118,Nico Schlotterbeck,Germany,108.0,0,0,2,0,0.0,0.0
24443,Mikkel Damsgaard,Denmark,163.0,0,0,3,0,0.0,0.0
24475,Awer Denis Bul Mabil,Australia,37.0,0,0,0,0,0.0,0.0
24778,Eduardo Camavinga,France,158.0,0,0,2,0,0.0,0.0
25101,Weverton Pereira da Silva,Brazil,14.0,0,0,0,0,0.0,0.0
25154,Éverton Augusto de Barros Ribeiro,Brazil,46.0,0,0,2,0,0.0,0.0
25582,Nader Ghandri,Tunisia,103.0,0,0,0,0,0.0,0.0
25719,Shūichi Gonda,Japan,416.0,0,0,0,0,0.0,0.0
26297,Carlos Alberto Rodríguez Gómez,Mexico,48.0,0,0,0,0,0.0,0.0
26348,Lucas Daniel Cavallini,Canada,24.0,0,0,0,0,0.0,0.0
26375,Roberto Carlos Alvarado Hernández,Mexico,24.0,0,0,0,0,0.0,0.0
26404,Guido Rodríguez,Argentina,57.0,0,0,0,0,0.0,0.0
28616,Daniel-Kofi Kyereh,Ghana,59.0,0,0,0,0,0.0,0.0
28637,Thiago Ezequiel Almada,Argentina,13.0,0,0,1,0,0.0,0.0
28966,Gaël Ondoua,Cameroon,58.0,0,0,0,0,0.0,0.0
29012,Eray Ervin Cömert,Switzerland,55.0,0,0,0,0,0.0,0.0
29758,Sam Adekugbe,Canada,106.0,0,0,1,0,0.0,0.0
30179,Ivan Ilić,Serbia,41.0,0,0,1,0,0.0,0.0
30486,Pedro González López,Spain,375.0,0,0,5,0,0.0,0.0
30500,Kevin Nahin Álvarez Campos,Mexico,77.0,0,0,0,0,0.0,0.0
30681,Ali Abdi,Tunisia,214.0,0,0,1,0,0.0,0.0
30756,Anssumane Fati,Spain,58.0,0,0,0,0,0.0,0.0
31090,Takefusa Kubo,Japan,90.0,0,0,0,0,0.0,0.0
32602,Kristijan Jakić,Croatia,1.0,0,0,0,0,0.0,0.0
32688,Charles De Ketelaere,Belgium,21.0,0,0,0,0,0.0,0.0
32975,Diogo Meireles Costa,Portugal,489.0,0,0,1,0,0.0,0.0
33495,Kye Rowles,Australia,387.0,0,0,0,0,0.0,0.0
33572,Nathaniel Atkinson,Australia,84.0,0,0,0,0,0.0,0.0
33813,Jerome Ngom Mbekeli,Cameroon,15.0,0,1,0,0,0.0,0.0
34476,Matías Nicolás Viña Susperreguy,Uruguay,35.0,0,0,0,0,0.0,0.0
36666,Agustín Canobbio Graviz,Uruguay,21.0,0,0,0,0,0.0,0.0
36710,Sergio Rochet Álvarez,Uruguay,298.0,0,0,0,0,0.0,0.0
37148,Josip Šutalo,Croatia,96.0,0,0,0,0,0.0,0.0
37209,Miki Yamane,Japan,62.0,0,0,1,0,0.0,0.0
37522,Hernán Ismael Galíndez,Ecuador,288.0,0,0,0,0,0.0,0.0
37641,Seung-Gyu Kim,South Korea,390.0,0,0,0,0,0.0,0.0
37945,Alan Steven Franco Palma,Ecuador,50.0,0,0,0,0,0.0,0.0
38004,Piero Martín Hincapié Reyna,Ecuador,288.0,0,0,0,0,0.0,0.0
38285,Ayase Ueda,Japan,45.0,0,0,1,0,0.0,0.0
38837,Youssoufa Moukoko,Germany,9.0,0,0,0,0,0.0,0.0
39167,Xavi Simons,Netherlands,14.0,0,0,0,0,0.0,0.0
40558,Jun-Ho Son,South Korea,90.0,0,0,0,0,0.0,0.0
40672,Moon-Hwan Kim,South Korea,390.0,0,0,2,0,0.0,0.0
41092,Nuno Mendes,Portugal,42.0,0,0,1,0,0.0,0.0
41655,Ardon Jashari,Switzerland,6.0,0,0,0,0,0.0,0.0
46903,Christian Mougang Bassogog,Cameroon,29.0,0,0,0,0,0.0,0.0
50436,Fabian Rieder,Switzerland,74.0,0,0,1,0,0.0,0.0
50497,Nicolas Jackson,Senegal,27.0,0,0,0,0,0.0,0.0
50502,Nicola Zalewski,Poland,74.0,0,0,0,0,0.0,0.0
50528,Sorba Thomas,Wales,8.0,0,0,0,0,0.0,0.0
50988,Hannibal Mejbri,Tunisia,18.0,0,0,0,0,0.0,0.0
51103,Abdullah Mohammed Madu,Saudi Arabia,52.0,0,0,0,0,0.0,0.0
51470,Riyadh Sharahili,Saudi Arabia,62.0,0,0,1,0,0.0,0.0
51546,Hassan Mohammed Al-Tambakti,Saudi Arabia,201.0,0,0,0,0,0.0,0.0
51632,Sami Khalil Al Naji,Saudi Arabia,45.0,0,0,1,0,0.0,0.0
67700,Badr Banoun,Morocco,73.0,0,0,0,0,0.0,0.0
68574,Nicholas Williams Arthuer,Spain,167.0,0,0,0,0,0.0,0.0
74623,Nasser Al Dawsari,Saudi Arabia,12.0,0,0,1,0,0.0,0.0
91090,Djorkaeff Neicer Reasco González,Ecuador,34.0,0,0,0,0,0.0,0.0
95272,Hiroki Ito,Japan,51.0,0,0,1,0,0.0,0.0
99479,Yu-Min Cho,South Korea,4.0,0,0,0,0,0.0,0.0
102668,Yahya Jabrane,Morocco,26.0,0,0,0,0,0.0,0.0
102816,Mohamed Ali Ben Romdhane,Tunisia,74.0,0,0,0,0,0.0,0.0
105943,Aymen Dahmen,Tunisia,297.0,0,0,0,0,0.0,0.0
105944,Wajdi Kechrida,Tunisia,137.0,0,0,1,0,0.0,0.0
108340,Brandon Aguilera Zamora,Costa Rica,104.0,0,0,0,0,0.0,0.0
121539,Haitham Mohammed Asiri,Saudi Arabia,15.0,0,0,0,0,0.0,0.0
124175,Mohammad Hossein Kanani Zadegan,Iran,58.0,0,0,0,0,0.0,0.0
124490,Ahmed Alaa Eldin Abdelmotaal,Qatar,12.0,0,0,0,0,0.0,0.0
124492,Karim Boudiaf,Qatar,196.0,0,0,0,0,0.0,0.0
124493,Boualem Khoukhi,Qatar,287.0,0,0,0,0,0.0,0.0
124496,Saad Abdullah Al Sheeb,Qatar,95.0,0,0,0,0,0.0,0.0
124500,Assim Omer Al Haj Madibo,Qatar,160.0,0,0,1,0,0.0,0.0
124503,Bassam Hisham Al Rawi,Qatar,95.0,0,0,1,0,0.0,0.0
124504,Tarek Salman Salman,Qatar,14.0,0,0,0,0,0.0,0.0
124510,Meshaal Aissa Barsham,Qatar,192.0,0,0,1,0,0.0,0.0
124512,Mosaab Khoder Jibril,Qatar,12.0,0,0,0,0,0.0,0.0
124900,Homam Alamin Ahmed,Qatar,273.0,0,0,2,0,0.0,0.0
124909,Mohammed Waed Abdulwahhab Al Bayati,Qatar,38.0,0,0,0,0,0.0,0.0
125818,Ali Karimi,Iran,120.0,0,0,0,0,0.0,0.0
125823,Seyed Hossein Hosseini,Iran,186.0,0,0,0,0,0.0,0.0
131037,Anass Zaroury,Morocco,33.0,0,0,1,0,0.0,0.0
132271,Carlos Manuel Martínez Castro,Costa Rica,45.0,0,0,0,0,0.0,0.0
132296,Anthony Daniel Contreras Enríquez,Costa Rica,133.0,0,0,1,0,0.0,0.0
132756,Youstin Delfin Salas Gómez,Costa Rica,63.0,0,0,0,0,0.0,0.0
132772,Daniel Alonso Chacón Salas,Costa Rica,2.0,0,0,0,0,0.0,0.0
133229,Ismael Koné,Canada,122.0,0,0,1,0,0.0,0.0
135271,Roan Roberto Wilson Gordon,Costa Rica,8.0,0,0,0,0,0.0,0.0
136306,Abdul Fatawu Issahaku,Ghana,3.0,0,0,0,0,0.0,0.0
143854,António João Pereira Albuquerque Tavares Silva,Portugal,97.0,0,0,0,0,0.0,0.0
149463,Ali Assadalla Thaimn Qambar,Qatar,32.0,0,0,0,0,0.0,0.0
156734,Bilal El Khannous,Morocco,55.0,0,0,0,0,0.0,0.0
184468,Álvaro José Zamora Mata,Costa Rica,37.0,0,0,0,0,0.0,0.0
326758,Abolfazl Jalali,Iran,29.0,0,0,0,0,0.0,0.0
